r,t,e,y,AnnualTechnologyEmission
REGION,LSOHYDSSP00X,LSOCO2,2019.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2020.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2021.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2022.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2023.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2024.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2025.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2026.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2027.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2028.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2029.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2030.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2031.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2032.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2033.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2034.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2035.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2036.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2037.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2038.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2039.0,0.0
REGION,LSOHYDSSP00X,LSOCO2,2040.0,0.0
REGION,LSOLFOMGRID1,LSOCO2,2040.0,0.0
REGION,LSOLFORCP00X,LSOCO2,2016.0,0.0114
REGION,LSOLFORCP00X,LSOCO2,2018.0,0.0002
REGION,LSOLFORCP00X,LSOCO2,2019.0,0.0106
REGION,LSOLFORCP00X,LSOCO2,2022.0,0.0004
REGION,LSOLFORCP00X,LSOCO2,2023.0,0.0019
REGION,LSOLFORCP00X,LSOCO2,2024.0,0.0035
REGION,LSOLFORCP00X,LSOCO2,2025.0,0.0048
REGION,LSOLFORCP00X,LSOCO2,2040.0,0.0
REGION,LSOLFORCP01N,LSOCO2,2040.0,0.0
REGION,LSOLFORCP01O,LSOCO2,2015.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2016.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2017.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2018.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2019.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2020.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2021.0,0.0004
REGION,LSOLFORCP01O,LSOCO2,2022.0,0.0003
REGION,LSOLFORCP01O,LSOCO2,2023.0,0.0003
REGION,LSOLFORCP01O,LSOCO2,2024.0,0.0003
REGION,LSOLFORCP01O,LSOCO2,2025.0,0.0003
REGION,LSOLFORCP01O,LSOCO2,2026.0,0.0003
REGION,LSOLFORCP01O,LSOCO2,2027.0,0.0002
REGION,LSOLFORCP01O,LSOCO2,2028.0,0.0002
REGION,LSOLFORCP01O,LSOCO2,2029.0,0.0002
REGION,LSOLFORCP01O,LSOCO2,2030.0,0.0002
REGION,LSOLFORCP01O,LSOCO2,2031.0,0.0002
REGION,LSOLFORCP01O,LSOCO2,2032.0,0.0002
REGION,LSOLFORCP01O,LSOCO2,2033.0,0.0001
REGION,LSOLFORCP01O,LSOCO2,2034.0,0.0001
REGION,LSOLFORCP01O,LSOCO2,2035.0,0.0001
REGION,LSOLFORCP01O,LSOCO2,2036.0,0.0001
REGION,LSOLFORCP01O,LSOCO2,2037.0,0.0001
REGION,LSOLFORCP01O,LSOCO2,2038.0,0.0
REGION,LSOLFORCP01O,LSOCO2,2039.0,0.0
REGION,LSOLFORCP01O,LSOCO2,2040.0,0.0
REGION,LSOLFOSALON1,LSOCO2,2040.0,0.0
REGION,LSONGACCC01N,LSOCO2,2040.0,0.0
REGION,LSONGACCP01N,LSOCO2,2040.0,0.0
REGION,LSONGACCP01O,LSOCO2,2040.0,0.0
REGION,LSONGAGCP01N,LSOCO2,2040.0,0.0
REGION,LSONGAGCP01O,LSOCO2,2040.0,0.0
REGION,LSOSOLCNP01X,LSOCO2,2040.0,0.0
REGION,LSOSOLCSP01X,LSOCO2,2040.0,0.0
REGION,LSOSOLMGRID1,LSOCO2,2040.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2022.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2023.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2024.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2025.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2026.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2027.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2028.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2029.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2030.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2031.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2032.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2033.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2034.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2035.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2036.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2037.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2038.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2039.0,0.0
REGION,LSOSOLPRP00X,LSOCO2,2040.0,0.0
REGION,LSOSOLPRSAL1,LSOCO2,2040.0,0.0
REGION,LSOSOLPRSAL2,LSOCO2,2040.0,0.0
REGION,LSOSOLPRSAL3,LSOCO2,2040.0,0.0
REGION,LSOSOLPRSAL4,LSOCO2,2040.0,0.0
REGION,LSOSOLPRSAL5,LSOCO2,2040.0,0.0
REGION,LSOSOLPSP00X,LSOCO2,2040.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2029.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2030.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2031.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2032.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2033.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2034.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2035.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2036.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2037.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2038.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2039.0,0.0
REGION,LSOSOLPUP00X,LSOCO2,2040.0,0.0
REGION,LSOURNPWP01N,LSOCO2,2040.0,0.0
REGION,LSOURNPWP01O,LSOCO2,2040.0,0.0
REGION,LSOWINOFP00X,LSOCO2,2040.0,0.0
REGION,LSOWINONP00X,LSOCO2,2040.0,0.0
REGION,MARBIOCHC01N,MARCO2,2040.0,0.0
REGION,MARBIOCHC01N,MARREN,2040.0,0.0
REGION,MARBIOCHP01N,MARCO2,2021.0,0.0137
REGION,MARBIOCHP01N,MARCO2,2022.0,0.0274
REGION,MARBIOCHP01N,MARCO2,2023.0,0.0411
REGION,MARBIOCHP01N,MARCO2,2024.0,0.0549
REGION,MARBIOCHP01N,MARCO2,2025.0,0.0686
REGION,MARBIOCHP01N,MARCO2,2026.0,0.0823
REGION,MARBIOCHP01N,MARCO2,2027.0,0.096
REGION,MARBIOCHP01N,MARCO2,2028.0,0.1097
REGION,MARBIOCHP01N,MARCO2,2029.0,0.1234
REGION,MARBIOCHP01N,MARCO2,2030.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2031.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2032.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2033.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2034.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2035.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2036.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2037.0,0.1371
REGION,MARBIOCHP01N,MARCO2,2038.0,0.1264
REGION,MARBIOCHP01N,MARCO2,2039.0,0.1199
REGION,MARBIOCHP01N,MARCO2,2040.0,0.1199
REGION,MARBIOCHP01N,MARREN,2021.0,-2.0994
REGION,MARBIOCHP01N,MARREN,2022.0,-4.0313
REGION,MARBIOCHP01N,MARREN,2023.0,-5.807
REGION,MARBIOCHP01N,MARREN,2024.0,-7.4367
REGION,MARBIOCHP01N,MARREN,2025.0,-8.9296
REGION,MARBIOCHP01N,MARREN,2026.0,-10.2943
REGION,MARBIOCHP01N,MARREN,2027.0,-11.5387
REGION,MARBIOCHP01N,MARREN,2028.0,-12.6699
REGION,MARBIOCHP01N,MARREN,2029.0,-13.6947
REGION,MARBIOCHP01N,MARREN,2030.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2031.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2032.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2033.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2034.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2035.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2036.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2037.0,-14.6191
REGION,MARBIOCHP01N,MARREN,2038.0,-13.4719
REGION,MARBIOCHP01N,MARREN,2039.0,-12.7802
REGION,MARBIOCHP01N,MARREN,2040.0,-12.7802
REGION,MARBIOCHP01O,MARCO2,2040.0,0.0
REGION,MARBIOCHP01O,MARREN,2040.0,0.0
REGION,MARCOASCC01N,MARCO2,2040.0,0.0
REGION,MARCOASCC01N,MARREN,2040.0,0.0
REGION,MARCOASCP01N,MARCO2,2018.0,2.4149
REGION,MARCOASCP01N,MARCO2,2019.0,11.9777
REGION,MARCOASCP01N,MARCO2,2040.0,0.0
REGION,MARCOASCP01N,MARREN,2018.0,0.0
REGION,MARCOASCP01N,MARREN,2019.0,0.0
REGION,MARCOASCP01N,MARREN,2040.0,0.0
REGION,MARCOASCP01O,MARCO2,2015.0,16.8868
REGION,MARCOASCP01O,MARCO2,2016.0,16.8868
REGION,MARCOASCP01O,MARCO2,2017.0,16.8868
REGION,MARCOASCP01O,MARCO2,2018.0,16.8868
REGION,MARCOASCP01O,MARCO2,2019.0,16.8868
REGION,MARCOASCP01O,MARCO2,2020.0,7.0727
REGION,MARCOASCP01O,MARCO2,2021.0,3.3774
REGION,MARCOASCP01O,MARCO2,2022.0,3.3774
REGION,MARCOASCP01O,MARCO2,2023.0,3.2085
REGION,MARCOASCP01O,MARCO2,2024.0,3.0396
REGION,MARCOASCP01O,MARCO2,2025.0,2.8708
REGION,MARCOASCP01O,MARCO2,2026.0,2.7019
REGION,MARCOASCP01O,MARCO2,2027.0,2.533
REGION,MARCOASCP01O,MARCO2,2028.0,2.3641
REGION,MARCOASCP01O,MARCO2,2029.0,2.1953
REGION,MARCOASCP01O,MARCO2,2030.0,2.0264
REGION,MARCOASCP01O,MARCO2,2031.0,1.8575
REGION,MARCOASCP01O,MARCO2,2032.0,1.6887
REGION,MARCOASCP01O,MARCO2,2033.0,1.5198
REGION,MARCOASCP01O,MARCO2,2034.0,1.3509
REGION,MARCOASCP01O,MARCO2,2035.0,1.1821
REGION,MARCOASCP01O,MARCO2,2036.0,1.0132
REGION,MARCOASCP01O,MARCO2,2037.0,0.8443
REGION,MARCOASCP01O,MARCO2,2038.0,0.6755
REGION,MARCOASCP01O,MARCO2,2039.0,0.5066
REGION,MARCOASCP01O,MARCO2,2040.0,0.3377
REGION,MARCOASCP01O,MARREN,2015.0,0.0
REGION,MARCOASCP01O,MARREN,2016.0,0.0
REGION,MARCOASCP01O,MARREN,2017.0,0.0
REGION,MARCOASCP01O,MARREN,2018.0,0.0
REGION,MARCOASCP01O,MARREN,2019.0,0.0
REGION,MARCOASCP01O,MARREN,2020.0,0.0
REGION,MARCOASCP01O,MARREN,2021.0,13.0596
REGION,MARCOASCP01O,MARREN,2022.0,13.0596
REGION,MARCOASCP01O,MARREN,2023.0,12.4066
REGION,MARCOASCP01O,MARREN,2024.0,11.7536
REGION,MARCOASCP01O,MARREN,2025.0,11.1007
REGION,MARCOASCP01O,MARREN,2026.0,10.4477
REGION,MARCOASCP01O,MARREN,2027.0,9.7947
REGION,MARCOASCP01O,MARREN,2028.0,9.1417
REGION,MARCOASCP01O,MARREN,2029.0,8.4887
REGION,MARCOASCP01O,MARREN,2030.0,7.8358
REGION,MARCOASCP01O,MARREN,2031.0,7.1828
REGION,MARCOASCP01O,MARREN,2032.0,6.5298
REGION,MARCOASCP01O,MARREN,2033.0,5.8768
REGION,MARCOASCP01O,MARREN,2034.0,5.2238
REGION,MARCOASCP01O,MARREN,2035.0,4.5709
REGION,MARCOASCP01O,MARREN,2036.0,3.9179
REGION,MARCOASCP01O,MARREN,2037.0,3.2649
REGION,MARCOASCP01O,MARREN,2038.0,2.6119
REGION,MARCOASCP01O,MARREN,2039.0,1.9589
REGION,MARCOASCP01O,MARREN,2040.0,1.306
REGION,MARGEOCVP01N,MARCO2,2040.0,0.0
REGION,MARGEOCVP01N,MARREN,2040.0,0.0
REGION,MARGEOCVP01O,MARCO2,2040.0,0.0
REGION,MARGEOCVP01O,MARREN,2040.0,0.0
REGION,MARHFOGCP01N,MARCO2,2040.0,0.0
REGION,MARHFOGCP01N,MARREN,2040.0,0.0
REGION,MARHFOGCP01O,MARCO2,2015.0,7.2939
REGION,MARHFOGCP01O,MARCO2,2016.0,7.2939
REGION,MARHFOGCP01O,MARCO2,2017.0,7.2939
REGION,MARHFOGCP01O,MARCO2,2018.0,7.099
REGION,MARHFOGCP01O,MARCO2,2019.0,1.4588
REGION,MARHFOGCP01O,MARCO2,2020.0,7.2939
REGION,MARHFOGCP01O,MARCO2,2021.0,1.6667
REGION,MARHFOGCP01O,MARCO2,2022.0,1.8281
REGION,MARHFOGCP01O,MARCO2,2023.0,3.3869
REGION,MARHFOGCP01O,MARCO2,2024.0,2.6348
REGION,MARHFOGCP01O,MARCO2,2025.0,1.0941
REGION,MARHFOGCP01O,MARCO2,2026.0,2.5978
REGION,MARHFOGCP01O,MARCO2,2027.0,1.5235
REGION,MARHFOGCP01O,MARCO2,2028.0,0.9947
REGION,MARHFOGCP01O,MARCO2,2029.0,0.8023
REGION,MARHFOGCP01O,MARCO2,2030.0,0.7294
REGION,MARHFOGCP01O,MARCO2,2031.0,0.6565
REGION,MARHFOGCP01O,MARCO2,2032.0,0.5835
REGION,MARHFOGCP01O,MARCO2,2033.0,0.5106
REGION,MARHFOGCP01O,MARCO2,2034.0,0.4376
REGION,MARHFOGCP01O,MARCO2,2035.0,0.3647
REGION,MARHFOGCP01O,MARCO2,2036.0,0.2918
REGION,MARHFOGCP01O,MARCO2,2037.0,0.2188
REGION,MARHFOGCP01O,MARCO2,2038.0,0.1459
REGION,MARHFOGCP01O,MARCO2,2039.0,0.0729
REGION,MARHFOGCP01O,MARCO2,2040.0,0.0
REGION,MARHFOGCP01O,MARREN,2015.0,0.0
REGION,MARHFOGCP01O,MARREN,2016.0,0.0
REGION,MARHFOGCP01O,MARREN,2017.0,0.0
REGION,MARHFOGCP01O,MARREN,2018.0,0.0
REGION,MARHFOGCP01O,MARREN,2019.0,0.0
REGION,MARHFOGCP01O,MARREN,2020.0,0.0
REGION,MARHFOGCP01O,MARREN,2021.0,8.863
REGION,MARHFOGCP01O,MARREN,2022.0,9.7212
REGION,MARHFOGCP01O,MARREN,2023.0,18.0101
REGION,MARHFOGCP01O,MARREN,2024.0,14.0106
REGION,MARHFOGCP01O,MARREN,2025.0,5.8179
REGION,MARHFOGCP01O,MARREN,2026.0,13.8139
REGION,MARHFOGCP01O,MARREN,2027.0,8.1012
REGION,MARHFOGCP01O,MARREN,2028.0,5.2895
REGION,MARHFOGCP01O,MARREN,2029.0,4.2665
REGION,MARHFOGCP01O,MARREN,2030.0,3.8786
REGION,MARHFOGCP01O,MARREN,2031.0,3.4907
REGION,MARHFOGCP01O,MARREN,2032.0,3.1029
REGION,MARHFOGCP01O,MARREN,2033.0,2.715
REGION,MARHFOGCP01O,MARREN,2034.0,2.3272
REGION,MARHFOGCP01O,MARREN,2035.0,1.9393
REGION,MARHFOGCP01O,MARREN,2036.0,1.5514
REGION,MARHFOGCP01O,MARREN,2037.0,1.1636
REGION,MARHFOGCP01O,MARREN,2038.0,0.7757
REGION,MARHFOGCP01O,MARREN,2039.0,0.3879
REGION,MARHFOGCP01O,MARREN,2040.0,0.0
REGION,MARHYDLSP00X,MARCO2,2015.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2016.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2017.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2018.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2019.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2020.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2021.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2022.0,0.0042
REGION,MARHYDLSP00X,MARCO2,2023.0,0.0066
REGION,MARHYDLSP00X,MARCO2,2024.0,0.0066
REGION,MARHYDLSP00X,MARCO2,2025.0,0.0091
REGION,MARHYDLSP00X,MARCO2,2026.0,0.0091
REGION,MARHYDLSP00X,MARCO2,2027.0,0.0091
REGION,MARHYDLSP00X,MARCO2,2028.0,0.0091
REGION,MARHYDLSP00X,MARCO2,2029.0,0.0091
REGION,MARHYDLSP00X,MARCO2,2030.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2031.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2032.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2033.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2034.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2035.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2036.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2037.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2038.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2039.0,0.0115
REGION,MARHYDLSP00X,MARCO2,2040.0,0.014
REGION,MARHYDLSP00X,MARREN,2015.0,0.0
REGION,MARHYDLSP00X,MARREN,2016.0,0.0
REGION,MARHYDLSP00X,MARREN,2017.0,0.0
REGION,MARHYDLSP00X,MARREN,2018.0,0.0
REGION,MARHYDLSP00X,MARREN,2019.0,0.0
REGION,MARHYDLSP00X,MARREN,2020.0,0.0
REGION,MARHYDLSP00X,MARREN,2021.0,-16.9191
REGION,MARHYDLSP00X,MARREN,2022.0,-16.2445
REGION,MARHYDLSP00X,MARREN,2023.0,-24.7541
REGION,MARHYDLSP00X,MARREN,2024.0,-23.7756
REGION,MARHYDLSP00X,MARREN,2025.0,-31.2848
REGION,MARHYDLSP00X,MARREN,2026.0,-30.055
REGION,MARHYDLSP00X,MARREN,2027.0,-28.8755
REGION,MARHYDLSP00X,MARREN,2028.0,-27.7431
REGION,MARHYDLSP00X,MARREN,2029.0,-26.6552
REGION,MARHYDLSP00X,MARREN,2030.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2031.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2032.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2033.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2034.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2035.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2036.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2037.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2038.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2039.0,-32.5227
REGION,MARHYDLSP00X,MARREN,2040.0,-39.4364
REGION,MARHYDMSP00X,MARCO2,2015.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2016.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2017.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2018.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2019.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2020.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2021.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2022.0,0.0013
REGION,MARHYDMSP00X,MARCO2,2023.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2024.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2025.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2026.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2027.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2028.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2029.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2030.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2031.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2032.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2033.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2034.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2035.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2036.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2037.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2038.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2039.0,0.0018
REGION,MARHYDMSP00X,MARCO2,2040.0,0.0018
REGION,MARHYDMSP00X,MARREN,2015.0,0.0
REGION,MARHYDMSP00X,MARREN,2016.0,0.0
REGION,MARHYDMSP00X,MARREN,2017.0,0.0
REGION,MARHYDMSP00X,MARREN,2018.0,0.0
REGION,MARHYDMSP00X,MARREN,2019.0,0.0
REGION,MARHYDMSP00X,MARREN,2020.0,0.0
REGION,MARHYDMSP00X,MARREN,2021.0,-5.3097
REGION,MARHYDMSP00X,MARREN,2022.0,-5.098
REGION,MARHYDMSP00X,MARREN,2023.0,-6.7265
REGION,MARHYDMSP00X,MARREN,2024.0,-6.4606
REGION,MARHYDMSP00X,MARREN,2025.0,-6.2061
REGION,MARHYDMSP00X,MARREN,2026.0,-5.9621
REGION,MARHYDMSP00X,MARREN,2027.0,-5.7281
REGION,MARHYDMSP00X,MARREN,2028.0,-5.5035
REGION,MARHYDMSP00X,MARREN,2029.0,-5.2877
REGION,MARHYDMSP00X,MARREN,2030.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2031.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2032.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2033.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2034.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2035.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2036.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2037.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2038.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2039.0,-5.0802
REGION,MARHYDMSP00X,MARREN,2040.0,-5.0802
REGION,MARHYDSSP00X,MARCO2,2015.0,0.0
REGION,MARHYDSSP00X,MARCO2,2016.0,0.0
REGION,MARHYDSSP00X,MARCO2,2017.0,0.0
REGION,MARHYDSSP00X,MARCO2,2018.0,0.0
REGION,MARHYDSSP00X,MARCO2,2019.0,0.0
REGION,MARHYDSSP00X,MARCO2,2020.0,0.0
REGION,MARHYDSSP00X,MARCO2,2021.0,0.0
REGION,MARHYDSSP00X,MARCO2,2022.0,0.0
REGION,MARHYDSSP00X,MARCO2,2023.0,0.0
REGION,MARHYDSSP00X,MARCO2,2024.0,0.0
REGION,MARHYDSSP00X,MARCO2,2025.0,0.0
REGION,MARHYDSSP00X,MARCO2,2026.0,0.0
REGION,MARHYDSSP00X,MARCO2,2027.0,0.0
REGION,MARHYDSSP00X,MARCO2,2028.0,0.0
REGION,MARHYDSSP00X,MARCO2,2029.0,0.0
REGION,MARHYDSSP00X,MARCO2,2030.0,0.0
REGION,MARHYDSSP00X,MARCO2,2031.0,0.0
REGION,MARHYDSSP00X,MARCO2,2032.0,0.0
REGION,MARHYDSSP00X,MARCO2,2033.0,0.0
REGION,MARHYDSSP00X,MARCO2,2034.0,0.0
REGION,MARHYDSSP00X,MARCO2,2035.0,0.0
REGION,MARHYDSSP00X,MARCO2,2036.0,0.0
REGION,MARHYDSSP00X,MARCO2,2037.0,0.0
REGION,MARHYDSSP00X,MARCO2,2038.0,0.0
REGION,MARHYDSSP00X,MARCO2,2039.0,0.0
REGION,MARHYDSSP00X,MARCO2,2040.0,0.0
REGION,MARHYDSSP00X,MARREN,2015.0,0.0
REGION,MARHYDSSP00X,MARREN,2016.0,0.0
REGION,MARHYDSSP00X,MARREN,2017.0,0.0
REGION,MARHYDSSP00X,MARREN,2018.0,0.0
REGION,MARHYDSSP00X,MARREN,2019.0,0.0
REGION,MARHYDSSP00X,MARREN,2020.0,0.0
REGION,MARHYDSSP00X,MARREN,2021.0,-1.0068
REGION,MARHYDSSP00X,MARREN,2022.0,-0.9667
REGION,MARHYDSSP00X,MARREN,2023.0,-0.9283
REGION,MARHYDSSP00X,MARREN,2024.0,-0.8916
REGION,MARHYDSSP00X,MARREN,2025.0,-0.8565
REGION,MARHYDSSP00X,MARREN,2026.0,-0.8228
REGION,MARHYDSSP00X,MARREN,2027.0,-0.7905
REGION,MARHYDSSP00X,MARREN,2028.0,-0.7595
REGION,MARHYDSSP00X,MARREN,2029.0,-0.7298
REGION,MARHYDSSP00X,MARREN,2030.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2031.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2032.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2033.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2034.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2035.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2036.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2037.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2038.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2039.0,-0.7011
REGION,MARHYDSSP00X,MARREN,2040.0,-0.7011
REGION,MARLFOMGRID1,MARCO2,2040.0,0.0
REGION,MARLFORCP00X,MARCO2,2015.0,0.0855
REGION,MARLFORCP00X,MARCO2,2016.0,0.1877
REGION,MARLFORCP00X,MARCO2,2017.0,0.3559
REGION,MARLFORCP00X,MARCO2,2018.0,0.1703
REGION,MARLFORCP00X,MARCO2,2019.0,0.259
REGION,MARLFORCP00X,MARCO2,2022.0,0.1319
REGION,MARLFORCP00X,MARCO2,2023.0,0.2098
REGION,MARLFORCP00X,MARCO2,2024.0,0.2098
REGION,MARLFORCP00X,MARCO2,2025.0,0.1574
REGION,MARLFORCP00X,MARCO2,2026.0,0.1049
REGION,MARLFORCP00X,MARCO2,2027.0,0.0525
REGION,MARLFORCP00X,MARCO2,2040.0,0.0
REGION,MARLFORCP00X,MARREN,2015.0,0.0
REGION,MARLFORCP00X,MARREN,2016.0,0.0
REGION,MARLFORCP00X,MARREN,2017.0,0.0
REGION,MARLFORCP00X,MARREN,2018.0,0.0
REGION,MARLFORCP00X,MARREN,2019.0,0.0
REGION,MARLFORCP00X,MARREN,2022.0,0.6746
REGION,MARLFORCP00X,MARREN,2023.0,1.0731
REGION,MARLFORCP00X,MARREN,2024.0,1.0731
REGION,MARLFORCP00X,MARREN,2025.0,0.8048
REGION,MARLFORCP00X,MARREN,2026.0,0.5365
REGION,MARLFORCP00X,MARREN,2027.0,0.2683
REGION,MARLFORCP00X,MARREN,2040.0,0.0
REGION,MARLFORCP01N,MARCO2,2040.0,0.0
REGION,MARLFORCP01N,MARREN,2040.0,0.0
REGION,MARLFORCP01O,MARCO2,2015.0,0.1497
REGION,MARLFORCP01O,MARCO2,2016.0,0.1722
REGION,MARLFORCP01O,MARCO2,2017.0,0.23
