r,t,e,y,AnnualTechnologyEmission
REGION,SLESOLPUP00X,SLECO2,2038.0,0.0
REGION,SLESOLPUP00X,SLECO2,2039.0,0.0
REGION,SLESOLPUP00X,SLECO2,2040.0,0.0
REGION,SLESOLPUP00X,SLEREN,2037.0,-1.1626
REGION,SLESOLPUP00X,SLEREN,2038.0,-6.4017
REGION,SLESOLPUP00X,SLEREN,2039.0,-6.4017
REGION,SLESOLPUP00X,SLEREN,2040.0,-6.4017
REGION,SLEURNPWP01N,SLECO2,2040.0,0.0
REGION,SLEURNPWP01N,SLEREN,2040.0,0.0
REGION,SLEURNPWP01O,SLECO2,2040.0,0.0
REGION,SLEURNPWP01O,SLEREN,2040.0,0.0
REGION,SLEWINOFP00X,SLECO2,2040.0,0.0
REGION,SLEWINOFP00X,SLEREN,2040.0,0.0
REGION,SLEWINONP00X,SLECO2,2040.0,0.0
REGION,SLEWINONP00X,SLEREN,2040.0,0.0
REGION,SOMBIOCHC01N,SOMCO2,2040.0,0.0
REGION,SOMBIOCHP01N,SOMCO2,2040.0,0.0
REGION,SOMBIOCHP01O,SOMCO2,2040.0,0.0
REGION,SOMCOASCC01N,SOMCO2,2040.0,0.0
REGION,SOMCOASCP01N,SOMCO2,2023.0,0.481
REGION,SOMCOASCP01N,SOMCO2,2024.0,0.5273
REGION,SOMCOASCP01N,SOMCO2,2025.0,0.639
REGION,SOMCOASCP01N,SOMCO2,2026.0,0.6479
REGION,SOMCOASCP01N,SOMCO2,2027.0,0.6428
REGION,SOMCOASCP01N,SOMCO2,2028.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2029.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2030.0,0.6309
REGION,SOMCOASCP01N,SOMCO2,2031.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2032.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2033.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2034.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2035.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2036.0,0.6141
REGION,SOMCOASCP01N,SOMCO2,2037.0,0.8582
REGION,SOMCOASCP01N,SOMCO2,2038.0,1.1014
REGION,SOMCOASCP01N,SOMCO2,2039.0,1.3485
REGION,SOMCOASCP01N,SOMCO2,2040.0,1.4792
REGION,SOMCOASCP01O,SOMCO2,2040.0,0.0
REGION,SOMHFOGCP01N,SOMCO2,2040.0,0.0
REGION,SOMHFOGCP01O,SOMCO2,2040.0,0.0
REGION,SOMHYDLSP00X,SOMCO2,2040.0,0.0
REGION,SOMHYDMSP00X,SOMCO2,2040.0,0.0
REGION,SOMHYDSSP00X,SOMCO2,2040.0,0.0
REGION,SOMLFOMGRID1,SOMCO2,2040.0,0.0
REGION,SOMLFORCP00X,SOMCO2,2015.0,0.179
REGION,SOMLFORCP00X,SOMCO2,2016.0,0.1767
REGION,SOMLFORCP00X,SOMCO2,2017.0,0.1735
REGION,SOMLFORCP00X,SOMCO2,2018.0,0.1966
REGION,SOMLFORCP00X,SOMCO2,2019.0,0.209
REGION,SOMLFORCP00X,SOMCO2,2020.0,0.1479
REGION,SOMLFORCP00X,SOMCO2,2021.0,0.0658
REGION,SOMLFORCP00X,SOMCO2,2022.0,0.0855
REGION,SOMLFORCP00X,SOMCO2,2023.0,0.0299
REGION,SOMLFORCP00X,SOMCO2,2024.0,0.0859
REGION,SOMLFORCP00X,SOMCO2,2025.0,0.0287
REGION,SOMLFORCP00X,SOMCO2,2026.0,0.018
REGION,SOMLFORCP00X,SOMCO2,2027.0,0.0073
REGION,SOMLFORCP00X,SOMCO2,2040.0,0.0
REGION,SOMLFORCP01N,SOMCO2,2040.0,0.0
REGION,SOMLFORCP01O,SOMCO2,2015.0,0.0681
REGION,SOMLFORCP01O,SOMCO2,2016.0,0.0681
REGION,SOMLFORCP01O,SOMCO2,2017.0,0.0681
REGION,SOMLFORCP01O,SOMCO2,2018.0,0.0681
REGION,SOMLFORCP01O,SOMCO2,2019.0,0.0681
REGION,SOMLFORCP01O,SOMCO2,2020.0,0.0681
REGION,SOMLFORCP01O,SOMCO2,2021.0,0.0361
REGION,SOMLFORCP01O,SOMCO2,2022.0,0.0342
REGION,SOMLFORCP01O,SOMCO2,2023.0,0.0222
REGION,SOMLFORCP01O,SOMCO2,2024.0,0.0304
REGION,SOMLFORCP01O,SOMCO2,2025.0,0.0102
REGION,SOMLFORCP01O,SOMCO2,2026.0,0.0095
REGION,SOMLFORCP01O,SOMCO2,2027.0,0.0089
REGION,SOMLFORCP01O,SOMCO2,2028.0,0.0082
REGION,SOMLFORCP01O,SOMCO2,2029.0,0.0075
REGION,SOMLFORCP01O,SOMCO2,2030.0,0.0068
REGION,SOMLFORCP01O,SOMCO2,2031.0,0.0061
REGION,SOMLFORCP01O,SOMCO2,2032.0,0.0055
REGION,SOMLFORCP01O,SOMCO2,2033.0,0.0048
REGION,SOMLFORCP01O,SOMCO2,2034.0,0.0041
REGION,SOMLFORCP01O,SOMCO2,2035.0,0.0034
REGION,SOMLFORCP01O,SOMCO2,2036.0,0.0027
REGION,SOMLFORCP01O,SOMCO2,2037.0,0.002
REGION,SOMLFORCP01O,SOMCO2,2038.0,0.0014
REGION,SOMLFORCP01O,SOMCO2,2039.0,0.0007
REGION,SOMLFORCP01O,SOMCO2,2040.0,0.0
REGION,SOMLFOSALON1,SOMCO2,2040.0,0.0
REGION,SOMNGACCC01N,SOMCO2,2040.0,0.0
REGION,SOMNGACCP01N,SOMCO2,2025.0,0.161
REGION,SOMNGACCP01N,SOMCO2,2026.0,0.2242
REGION,SOMNGACCP01N,SOMCO2,2027.0,0.2868
REGION,SOMNGACCP01N,SOMCO2,2028.0,0.3201
REGION,SOMNGACCP01N,SOMCO2,2029.0,0.3901
REGION,SOMNGACCP01N,SOMCO2,2030.0,0.4063
REGION,SOMNGACCP01N,SOMCO2,2031.0,0.4561
REGION,SOMNGACCP01N,SOMCO2,2032.0,0.5262
REGION,SOMNGACCP01N,SOMCO2,2033.0,0.5747
REGION,SOMNGACCP01N,SOMCO2,2034.0,0.6435
REGION,SOMNGACCP01N,SOMCO2,2035.0,0.7118
REGION,SOMNGACCP01N,SOMCO2,2036.0,0.7799
REGION,SOMNGACCP01N,SOMCO2,2037.0,0.7548
REGION,SOMNGACCP01N,SOMCO2,2038.0,0.7299
REGION,SOMNGACCP01N,SOMCO2,2039.0,0.7031
REGION,SOMNGACCP01N,SOMCO2,2040.0,0.7201
REGION,SOMNGACCP01O,SOMCO2,2040.0,0.0
REGION,SOMNGAGCP01N,SOMCO2,2040.0,0.0
REGION,SOMNGAGCP01O,SOMCO2,2040.0,0.0
REGION,SOMSOLCNP01X,SOMCO2,2040.0,0.0
REGION,SOMSOLCSP01X,SOMCO2,2040.0,0.0
REGION,SOMSOLMGRID1,SOMCO2,2040.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2015.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2016.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2017.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2018.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2019.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2020.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2021.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2022.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2023.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2024.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2025.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2026.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2027.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2028.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2029.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2030.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2031.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2032.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2033.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2034.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2035.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2036.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2037.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2038.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2039.0,0.0
REGION,SOMSOLPRP00X,SOMCO2,2040.0,0.0
REGION,SOMSOLPRSAL1,SOMCO2,2040.0,0.0
REGION,SOMSOLPRSAL2,SOMCO2,2040.0,0.0
REGION,SOMSOLPRSAL3,SOMCO2,2040.0,0.0
REGION,SOMSOLPRSAL4,SOMCO2,2040.0,0.0
REGION,SOMSOLPRSAL5,SOMCO2,2040.0,0.0
REGION,SOMSOLPSP00X,SOMCO2,2040.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2020.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2021.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2022.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2023.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2024.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2025.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2026.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2027.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2028.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2029.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2030.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2031.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2032.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2033.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2034.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2035.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2036.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2037.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2038.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2039.0,0.0
REGION,SOMSOLPUP00X,SOMCO2,2040.0,0.0
REGION,SOMURNPWP01N,SOMCO2,2040.0,0.0
REGION,SOMURNPWP01O,SOMCO2,2040.0,0.0
REGION,SOMWINOFP00X,SOMCO2,2040.0,0.0
REGION,SOMWINONP00X,SOMCO2,2015.0,0.0
REGION,SOMWINONP00X,SOMCO2,2016.0,0.0
REGION,SOMWINONP00X,SOMCO2,2017.0,0.0
REGION,SOMWINONP00X,SOMCO2,2018.0,0.0
REGION,SOMWINONP00X,SOMCO2,2019.0,0.0
REGION,SOMWINONP00X,SOMCO2,2020.0,0.0
REGION,SOMWINONP00X,SOMCO2,2021.0,0.001
REGION,SOMWINONP00X,SOMCO2,2022.0,0.0016
REGION,SOMWINONP00X,SOMCO2,2023.0,0.0019
REGION,SOMWINONP00X,SOMCO2,2024.0,0.0024
REGION,SOMWINONP00X,SOMCO2,2025.0,0.0026
REGION,SOMWINONP00X,SOMCO2,2026.0,0.0031
REGION,SOMWINONP00X,SOMCO2,2027.0,0.0035
REGION,SOMWINONP00X,SOMCO2,2028.0,0.0041
REGION,SOMWINONP00X,SOMCO2,2029.0,0.0045
REGION,SOMWINONP00X,SOMCO2,2030.0,0.0047
REGION,SOMWINONP00X,SOMCO2,2031.0,0.0052
REGION,SOMWINONP00X,SOMCO2,2032.0,0.0057
REGION,SOMWINONP00X,SOMCO2,2033.0,0.006
REGION,SOMWINONP00X,SOMCO2,2034.0,0.0065
REGION,SOMWINONP00X,SOMCO2,2035.0,0.0069
REGION,SOMWINONP00X,SOMCO2,2036.0,0.0073
REGION,SOMWINONP00X,SOMCO2,2037.0,0.0078
REGION,SOMWINONP00X,SOMCO2,2038.0,0.0082
REGION,SOMWINONP00X,SOMCO2,2039.0,0.0086
REGION,SOMWINONP00X,SOMCO2,2040.0,0.009
REGION,SSDBIOCHC01N,SSDCO2,2040.0,0.0
REGION,SSDBIOCHP01N,SSDCO2,2040.0,0.0
REGION,SSDBIOCHP01O,SSDCO2,2040.0,0.0
REGION,SSDCOASCC01N,SSDCO2,2040.0,0.0
REGION,SSDCOASCP01N,SSDCO2,2040.0,0.0
REGION,SSDCOASCP01O,SSDCO2,2040.0,0.0
REGION,SSDGEOCVP01N,SSDCO2,2024.0,0.0034
REGION,SSDGEOCVP01N,SSDCO2,2025.0,0.0049
REGION,SSDGEOCVP01N,SSDCO2,2026.0,0.0063
REGION,SSDGEOCVP01N,SSDCO2,2027.0,0.0076
REGION,SSDGEOCVP01N,SSDCO2,2028.0,0.0089
REGION,SSDGEOCVP01N,SSDCO2,2029.0,0.0101
REGION,SSDGEOCVP01N,SSDCO2,2030.0,0.0116
REGION,SSDGEOCVP01N,SSDCO2,2031.0,0.0129
REGION,SSDGEOCVP01N,SSDCO2,2032.0,0.0143
REGION,SSDGEOCVP01N,SSDCO2,2033.0,0.0157
REGION,SSDGEOCVP01N,SSDCO2,2034.0,0.017
REGION,SSDGEOCVP01N,SSDCO2,2035.0,0.0186
REGION,SSDGEOCVP01N,SSDCO2,2036.0,0.0202
REGION,SSDGEOCVP01N,SSDCO2,2037.0,0.0219
REGION,SSDGEOCVP01N,SSDCO2,2038.0,0.0235
REGION,SSDGEOCVP01N,SSDCO2,2039.0,0.0252
REGION,SSDGEOCVP01N,SSDCO2,2040.0,0.0264
REGION,SSDGEOCVP01O,SSDCO2,2040.0,0.0
REGION,SSDHFOGCP01N,SSDCO2,2040.0,0.0
REGION,SSDHFOGCP01O,SSDCO2,2015.0,0.0544
REGION,SSDHFOGCP01O,SSDCO2,2016.0,0.0544
REGION,SSDHFOGCP01O,SSDCO2,2017.0,0.0544
REGION,SSDHFOGCP01O,SSDCO2,2018.0,0.0544
REGION,SSDHFOGCP01O,SSDCO2,2019.0,0.0544
REGION,SSDHFOGCP01O,SSDCO2,2020.0,0.0025
REGION,SSDHFOGCP01O,SSDCO2,2021.0,0.0105
REGION,SSDHFOGCP01O,SSDCO2,2022.0,0.0182
REGION,SSDHFOGCP01O,SSDCO2,2023.0,0.0272
REGION,SSDHFOGCP01O,SSDCO2,2040.0,0.0
REGION,SSDHYDLSP00X,SSDCO2,2040.0,0.0
REGION,SSDHYDMSP00X,SSDCO2,2040.0,0.0
REGION,SSDHYDSSP00X,SSDCO2,2040.0,0.0
REGION,SSDLFOMGRID1,SSDCO2,2040.0,0.0
REGION,SSDLFORCP00X,SSDCO2,2015.0,0.237
REGION,SSDLFORCP00X,SSDCO2,2016.0,0.1525
REGION,SSDLFORCP00X,SSDCO2,2017.0,0.2154
REGION,SSDLFORCP00X,SSDCO2,2018.0,0.1783
REGION,SSDLFORCP00X,SSDCO2,2019.0,0.1941
REGION,SSDLFORCP00X,SSDCO2,2020.0,0.001
REGION,SSDLFORCP00X,SSDCO2,2021.0,0.0011
REGION,SSDLFORCP00X,SSDCO2,2022.0,0.0011
REGION,SSDLFORCP00X,SSDCO2,2023.0,0.0011
REGION,SSDLFORCP00X,SSDCO2,2024.0,0.0011
REGION,SSDLFORCP00X,SSDCO2,2040.0,0.0
REGION,SSDLFORCP01N,SSDCO2,2040.0,0.0
REGION,SSDLFORCP01O,SSDCO2,2015.0,0.0866
REGION,SSDLFORCP01O,SSDCO2,2016.0,0.0866
REGION,SSDLFORCP01O,SSDCO2,2017.0,0.0866
REGION,SSDLFORCP01O,SSDCO2,2018.0,0.0866
REGION,SSDLFORCP01O,SSDCO2,2019.0,0.0866
REGION,SSDLFORCP01O,SSDCO2,2020.0,0.0105
REGION,SSDLFORCP01O,SSDCO2,2021.0,0.0099
REGION,SSDLFORCP01O,SSDCO2,2022.0,0.0094
REGION,SSDLFORCP01O,SSDCO2,2023.0,0.0148
REGION,SSDLFORCP01O,SSDCO2,2024.0,0.0084
REGION,SSDLFORCP01O,SSDCO2,2025.0,0.0078
REGION,SSDLFORCP01O,SSDCO2,2026.0,0.0073
REGION,SSDLFORCP01O,SSDCO2,2027.0,0.0068
REGION,SSDLFORCP01O,SSDCO2,2028.0,0.0063
REGION,SSDLFORCP01O,SSDCO2,2029.0,0.0057
REGION,SSDLFORCP01O,SSDCO2,2030.0,0.0052
REGION,SSDLFORCP01O,SSDCO2,2031.0,0.0047
REGION,SSDLFORCP01O,SSDCO2,2032.0,0.0042
REGION,SSDLFORCP01O,SSDCO2,2033.0,0.0037
REGION,SSDLFORCP01O,SSDCO2,2034.0,0.0031
REGION,SSDLFORCP01O,SSDCO2,2035.0,0.0026
REGION,SSDLFORCP01O,SSDCO2,2036.0,0.0021
REGION,SSDLFORCP01O,SSDCO2,2037.0,0.0016
REGION,SSDLFORCP01O,SSDCO2,2038.0,0.001
REGION,SSDLFORCP01O,SSDCO2,2039.0,0.0005
REGION,SSDLFORCP01O,SSDCO2,2040.0,0.0
REGION,SSDLFOSALON1,SSDCO2,2040.0,0.0
REGION,SSDNGACCC01N,SSDCO2,2040.0,0.0
REGION,SSDNGACCP01N,SSDCO2,2020.0,0.1777
REGION,SSDNGACCP01N,SSDCO2,2021.0,0.1823
REGION,SSDNGACCP01N,SSDCO2,2022.0,0.1867
REGION,SSDNGACCP01N,SSDCO2,2023.0,0.1867
REGION,SSDNGACCP01N,SSDCO2,2024.0,0.1656
REGION,SSDNGACCP01N,SSDCO2,2025.0,0.1596
REGION,SSDNGACCP01N,SSDCO2,2026.0,0.1552
REGION,SSDNGACCP01N,SSDCO2,2027.0,0.1511
REGION,SSDNGACCP01N,SSDCO2,2028.0,0.1471
REGION,SSDNGACCP01N,SSDCO2,2029.0,0.1431
REGION,SSDNGACCP01N,SSDCO2,2030.0,0.1386
REGION,SSDNGACCP01N,SSDCO2,2031.0,0.1343
REGION,SSDNGACCP01N,SSDCO2,2032.0,0.13
REGION,SSDNGACCP01N,SSDCO2,2033.0,0.1257
REGION,SSDNGACCP01N,SSDCO2,2034.0,0.1214
REGION,SSDNGACCP01N,SSDCO2,2035.0,0.1165
REGION,SSDNGACCP01N,SSDCO2,2036.0,0.1114
REGION,SSDNGACCP01N,SSDCO2,2037.0,0.1058
REGION,SSDNGACCP01N,SSDCO2,2038.0,0.1002
REGION,SSDNGACCP01N,SSDCO2,2039.0,0.0946
REGION,SSDNGACCP01N,SSDCO2,2040.0,0.0912
REGION,SSDNGACCP01O,SSDCO2,2040.0,0.0
REGION,SSDNGAGCP01N,SSDCO2,2040.0,0.0
REGION,SSDNGAGCP01O,SSDCO2,2040.0,0.0
REGION,SSDSOLCNP01X,SSDCO2,2040.0,0.0
REGION,SSDSOLCSP01X,SSDCO2,2040.0,0.0
REGION,SSDSOLMGRID1,SSDCO2,2040.0,0.0
REGION,SSDSOLPRP00X,SSDCO2,2040.0,0.0
REGION,SSDSOLPRSAL1,SSDCO2,2040.0,0.0
REGION,SSDSOLPRSAL2,SSDCO2,2040.0,0.0
REGION,SSDSOLPRSAL3,SSDCO2,2040.0,0.0
REGION,SSDSOLPRSAL4,SSDCO2,2040.0,0.0
REGION,SSDSOLPRSAL5,SSDCO2,2040.0,0.0
REGION,SSDSOLPSP00X,SSDCO2,2040.0,0.0
REGION,SSDSOLPUP00X,SSDCO2,2040.0,0.0
REGION,SSDURNPWP01N,SSDCO2,2040.0,0.0
REGION,SSDURNPWP01O,SSDCO2,2040.0,0.0
REGION,SSDWINOFP00X,SSDCO2,2040.0,0.0
REGION,SSDWINONP00X,SSDCO2,2040.0,0.0
REGION,SWZBIOCHC01N,SWZCO2,2040.0,0.0
REGION,SWZBIOCHP01N,SWZCO2,2040.0,0.0
REGION,SWZBIOCHP01O,SWZCO2,2015.0,0.0055
REGION,SWZBIOCHP01O,SWZCO2,2016.0,0.0055
REGION,SWZBIOCHP01O,SWZCO2,2017.0,0.0055
REGION,SWZBIOCHP01O,SWZCO2,2018.0,0.0055
REGION,SWZBIOCHP01O,SWZCO2,2019.0,0.0055
REGION,SWZBIOCHP01O,SWZCO2,2020.0,0.0055
REGION,SWZBIOCHP01O,SWZCO2,2021.0,0.0052
REGION,SWZBIOCHP01O,SWZCO2,2022.0,0.0049
REGION,SWZBIOCHP01O,SWZCO2,2023.0,0.0047
REGION,SWZBIOCHP01O,SWZCO2,2024.0,0.0044
REGION,SWZBIOCHP01O,SWZCO2,2025.0,0.0027
REGION,SWZBIOCHP01O,SWZCO2,2026.0,0.0025
REGION,SWZBIOCHP01O,SWZCO2,2027.0,0.0022
REGION,SWZBIOCHP01O,SWZCO2,2028.0,0.0019
REGION,SWZBIOCHP01O,SWZCO2,2029.0,0.0016
REGION,SWZBIOCHP01O,SWZCO2,2030.0,0.0014
REGION,SWZBIOCHP01O,SWZCO2,2031.0,0.0011
REGION,SWZBIOCHP01O,SWZCO2,2032.0,0.0008
REGION,SWZBIOCHP01O,SWZCO2,2033.0,0.0005
REGION,SWZBIOCHP01O,SWZCO2,2034.0,0.0003
REGION,SWZBIOCHP01O,SWZCO2,2040.0,0.0
REGION,SWZCOASCC01N,SWZCO2,2040.0,0.0
REGION,SWZCOASCP01N,SWZCO2,2025.0,4.5746
REGION,SWZCOASCP01N,SWZCO2,2026.0,5.1254
REGION,SWZCOASCP01N,SWZCO2,2027.0,5.9377
REGION,SWZCOASCP01N,SWZCO2,2028.0,6.6808
REGION,SWZCOASCP01N,SWZCO2,2029.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2030.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2031.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2032.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2033.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2034.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2035.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2036.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2037.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2038.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2039.0,8.8751
REGION,SWZCOASCP01N,SWZCO2,2040.0,8.8751
REGION,SWZCOASCP01O,SWZCO2,2040.0,0.0
REGION,SWZHFOGCP01N,SWZCO2,2040.0,0.0
REGION,SWZHFOGCP01O,SWZCO2,2024.0,0.0136
REGION,SWZHFOGCP01O,SWZCO2,2025.0,0.0128
REGION,SWZHFOGCP01O,SWZCO2,2026.0,0.0119
REGION,SWZHFOGCP01O,SWZCO2,2027.0,0.0083
REGION,SWZHFOGCP01O,SWZCO2,2028.0,0.0077
REGION,SWZHFOGCP01O,SWZCO2,2029.0,0.007
REGION,SWZHFOGCP01O,SWZCO2,2030.0,0.0085
REGION,SWZHFOGCP01O,SWZCO2,2031.0,0.0058
REGION,SWZHFOGCP01O,SWZCO2,2032.0,0.0051
REGION,SWZHFOGCP01O,SWZCO2,2033.0,0.0045
REGION,SWZHFOGCP01O,SWZCO2,2034.0,0.0038
REGION,SWZHFOGCP01O,SWZCO2,2035.0,0.0032
REGION,SWZHFOGCP01O,SWZCO2,2036.0,0.0026
REGION,SWZHFOGCP01O,SWZCO2,2037.0,0.0006
REGION,SWZHFOGCP01O,SWZCO2,2039.0,0.0002
REGION,SWZHFOGCP01O,SWZCO2,2040.0,0.0
REGION,SWZHYDLSP00X,SWZCO2,2040.0,0.0
REGION,SWZHYDMSP00X,SWZCO2,2015.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2016.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2017.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2018.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2019.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2020.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2021.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2022.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2023.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2024.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2025.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2026.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2027.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2028.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2029.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2030.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2031.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2032.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2033.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2034.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2035.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2036.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2037.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2038.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2039.0,0.0002
REGION,SWZHYDMSP00X,SWZCO2,2040.0,0.0002
REGION,SWZHYDSSP00X,SWZCO2,2015.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2016.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2017.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2018.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2019.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2020.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2021.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2022.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2023.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2024.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2025.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2026.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2027.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2028.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2029.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2030.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2031.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2032.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2033.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2034.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2035.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2036.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2037.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2038.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2039.0,0.0
REGION,SWZHYDSSP00X,SWZCO2,2040.0,0.0
REGION,SWZLFOMGRID1,SWZCO2,2040.0,0.0
REGION,SWZLFORCP00X,SWZCO2,2016.0,0.0003
REGION,SWZLFORCP00X,SWZCO2,2017.0,0.0003
REGION,SWZLFORCP00X,SWZCO2,2018.0,0.0004
REGION,SWZLFORCP00X,SWZCO2,2019.0,0.0009
REGION,SWZLFORCP00X,SWZCO2,2021.0,0.0005
REGION,SWZLFORCP00X,SWZCO2,2022.0,0.0006
REGION,SWZLFORCP00X,SWZCO2,2023.0,0.0007
REGION,SWZLFORCP00X,SWZCO2,2024.0,0.0007
REGION,SWZLFORCP00X,SWZCO2,2025.0,0.0007
REGION,SWZLFORCP00X,SWZCO2,2026.0,0.0003
REGION,SWZLFORCP00X,SWZCO2,2027.0,0.0003
REGION,SWZLFORCP00X,SWZCO2,2040.0,0.0
REGION,SWZLFORCP01N,SWZCO2,2040.0,0.0
REGION,SWZLFORCP01O,SWZCO2,2015.0,0.0008
REGION,SWZLFORCP01O,SWZCO2,2016.0,0.0008
